Age,Gender,Income,Occupation,Awareness,Purchase_Frequency,Environmental_Concern,Health_Concern,Social_Influence,Price_Sensitivity,Availability_Issue,Preferred_Category,Certification_Importance,Reviews_Importance,Brand_Story_Importance,UI_Expectation,Delivery_Expectation,Purchase_Intent
42,Female,High,Student,4,Rarely,2,2,4,1,2,Fashion,2,2,2,5,3,4.130812391617332
38,Female,High,Student,5,Frequently,5,2,1,2,4,Fashion,3,4,3,3,3,1.3772474846358889
24,Male,Low,Student,3,Frequently,2,2,4,1,2,Home Products,3,5,1,3,2,2.538392971982411
27,Female,Medium,Student,4,Occasionally,4,2,3,4,2,Personal Care,3,5,3,4,2,2.560323884328377
30,Female,Low,Student,3,Rarely,5,2,1,3,4,Personal Care,5,2,4,3,3,2.1673816142718625
34,Male,Medium,Student,4,Occasionally,3,5,3,4,1,Fashion,2,3,2,4,4,4.373330600872041
43,Other,Low,Student,3,Occasionally,3,4,2,3,4,Home Products,5,5,3,4,3,1.0
38,Female,Low,Student,5,Frequently,2,5,3,4,1,Home Products,3,3,4,3,2,3.412445057675863
43,Male,Medium,Student,5,Occasionally,4,4,2,5,1,Fashion,4,4,3,3,2,3.4728631577547873
31,Female,Medium,Working Professional,1,Frequently,5,5,4,3,3,Fashion,3,2,4,5,2,3.3974236620224083
19,Male,High,Working Professional,4,Frequently,4,5,1,3,2,Fashion,2,3,4,3,4,3.870722281959013
39,Female,High,Working Professional,1,Frequently,4,2,1,4,4,Home Products,4,5,3,3,2,1.3353612960521593
28,Male,Medium,Student,4,Rarely,2,2,4,2,2,Fashion,2,2,1,3,5,1.0
18,Male,Medium,Student,5,Rarely,2,4,2,4,3,Personal Care,3,2,2,5,5,1.4896259565155796
36,Other,High,Student,4,Occasionally,5,4,1,3,1,Fashion,2,2,1,4,4,3.48771806215467
38,Female,Medium,Student,1,Occasionally,3,2,3,3,4,Fashion,5,2,3,5,2,1.0
21,Male,Medium,Student,1,Rarely,5,5,2,2,2,Fashion,4,2,4,3,2,2.189246009725646
36,Male,High,Working Professional,2,Rarely,4,4,1,1,3,Personal Care,2,4,3,3,5,1.8462985850375535
43,Female,Medium,Student,1,Occasionally,2,3,3,2,1,Fashion,4,4,4,3,5,1.0
38,Male,Medium,Student,1,Occasionally,4,3,3,1,1,Personal Care,4,2,4,4,3,3.2770249755776715
28,Male,High,Working Professional,5,Rarely,2,3,1,3,2,Home Products,3,5,1,5,4,2.1186154635084975
25,Male,High,Student,1,Occasionally,3,4,4,5,1,Personal Care,3,5,1,5,3,2.209217218535122
28,Male,Medium,Student,1,Occasionally,4,2,4,5,3,Home Products,4,4,3,4,4,1.0
21,Female,Low,Student,2,Occasionally,2,2,1,4,1,Home Products,2,3,2,5,2,1.420541069720779
34,Female,Medium,Student,3,Rarely,5,2,3,2,4,Home Products,4,2,1,4,2,1.3918952922580032
44,Male,Low,Working Professional,1,Occasionally,5,4,4,2,4,Food,3,5,4,4,4,3.409201502311439
24,Female,Medium,Student,5,Occasionally,5,4,4,5,2,Fashion,2,4,3,5,3,4.035890309899061
25,Male,Low,Student,5,Rarely,4,3,4,1,3,Fashion,4,4,3,5,5,1.6897482022937493
20,Other,High,Working Professional,3,Occasionally,2,4,2,2,1,Home Products,3,3,2,4,4,1.0
39,Other,Low,Working Professional,3,Rarely,2,3,4,1,1,Home Products,4,3,3,5,4,1.1771903628065417
19,Male,Low,Working Professional,5,Rarely,2,3,1,1,1,Home Products,4,5,1,4,4,3.762580189161378
40,Female,Medium,Working Professional,5,Occasionally,4,2,1,1,4,Fashion,4,3,4,5,2,2.305919142961712
32,Female,Medium,Student,3,Rarely,2,4,2,1,3,Home Products,2,3,3,5,4,2.790008758237084
41,Male,Low,Student,3,Rarely,3,2,2,4,1,Food,3,2,3,5,2,1.0
39,Male,Medium,Student,1,Frequently,4,2,1,4,2,Personal Care,3,4,4,5,5,2.1754503822430404
39,Male,Medium,Student,4,Rarely,3,4,2,5,3,Food,5,4,3,5,5,3.074692374951922
22,Female,Low,Working Professional,2,Frequently,3,4,4,4,3,Personal Care,4,3,3,3,3,3.1699005466369625
41,Other,Low,Working Professional,4,Occasionally,5,5,3,2,1,Fashion,4,4,2,3,2,3.1285579498199505
18,Female,High,Student,1,Rarely,4,3,3,4,4,Personal Care,5,4,1,5,5,2.202788696001867
43,Female,Medium,Student,5,Rarely,2,5,3,2,3,Personal Care,4,5,3,5,5,2.5608805258068243
21,Female,Low,Student,3,Occasionally,3,3,1,2,2,Home Products,2,4,1,5,3,2.0263811488680434
32,Female,High,Working Professional,5,Occasionally,4,3,2,1,3,Home Products,5,3,2,4,3,2.6743906612651642
37,Female,High,Student,2,Rarely,2,3,3,5,4,Home Products,3,5,1,3,3,1.857057168290192
36,Male,Medium,Working Professional,1,Rarely,5,2,4,1,2,Fashion,4,4,2,4,2,1.239317313518762
20,Female,Medium,Working Professional,2,Occasionally,4,2,4,1,4,Personal Care,3,4,1,3,4,1.8554216340553582
37,Female,High,Working Professional,5,Rarely,4,4,4,4,1,Personal Care,4,5,1,3,2,2.892593171059932
28,Male,High,Working Professional,5,Frequently,4,3,2,4,3,Food,5,5,3,5,3,2.9904437624020788
34,Female,Medium,Working Professional,5,Occasionally,2,3,3,2,2,Personal Care,3,4,1,5,4,1.109183286617
44,Male,Medium,Student,5,Occasionally,3,3,4,4,4,Food,4,2,3,4,5,1.9541236174443228
30,Female,Medium,Student,4,Rarely,3,2,2,4,1,Personal Care,2,2,3,4,2,1.7220846571474346
28,Female,Medium,Student,1,Rarely,4,4,4,3,2,Fashion,5,4,1,5,3,2.5022724734892376
19,Male,Low,Student,5,Frequently,4,2,3,2,3,Fashion,4,4,3,5,3,2.1864123754283855
26,Male,Medium,Working Professional,5,Rarely,2,5,3,2,3,Personal Care,4,5,1,3,4,2.5978435237019606
43,Male,High,Student,3,Rarely,5,5,3,3,4,Food,4,5,4,3,2,2.937439715712932
19,Female,Medium,Working Professional,4,Occasionally,4,5,3,2,2,Home Products,5,4,3,5,5,4.049205543817483
38,Male,Medium,Student,5,Rarely,4,4,3,5,1,Food,4,4,4,3,5,1.0
26,Female,Medium,Student,5,Occasionally,5,5,4,5,1,Food,4,4,4,4,4,3.106049675551932
26,Male,Low,Working Professional,1,Frequently,4,4,3,3,1,Home Products,3,4,3,3,4,2.8693487287161634
25,Other,Medium,Student,1,Occasionally,3,2,4,4,4,Home Products,3,2,2,5,5,1.0
34,Other,Medium,Student,4,Frequently,4,2,3,5,1,Home Products,5,5,2,3,4,1.047139258861646
18,Male,Low,Student,4,Frequently,3,4,4,3,2,Home Products,5,3,4,5,4,3.52422241157398
42,Female,Low,Working Professional,4,Rarely,2,2,3,5,4,Personal Care,2,4,4,3,2,1.0
28,Male,High,Student,5,Rarely,2,2,4,1,3,Personal Care,4,4,1,4,4,1.9803583180171376
25,Female,Low,Student,1,Occasionally,3,4,3,3,4,Home Products,3,4,4,4,3,1.6771859973814143
27,Male,Low,Student,5,Occasionally,3,5,2,2,4,Fashion,3,3,3,5,3,1.0
42,Male,High,Working Professional,5,Rarely,5,4,4,5,4,Personal Care,4,5,2,5,3,1.0
24,Male,Medium,Working Professional,2,Frequently,3,3,2,2,2,Food,4,5,2,5,4,2.579505981942366
20,Male,Medium,Student,1,Occasionally,3,2,4,3,3,Personal Care,5,4,2,3,5,1.0
20,Male,High,Student,4,Rarely,4,4,4,5,3,Home Products,2,4,3,3,3,2.039699983452648
35,Female,Low,Working Professional,2,Occasionally,5,2,4,2,4,Fashion,2,5,1,3,2,1.4426644842987297
22,Other,Medium,Student,4,Rarely,3,5,1,4,4,Home Products,5,3,3,4,4,2.025004854556419
29,Male,Medium,Student,5,Frequently,3,2,3,5,4,Personal Care,5,4,3,5,5,3.192032598534289
29,Female,High,Student,1,Occasionally,3,4,2,1,2,Food,3,3,2,3,5,1.9319655566019052
36,Male,Medium,Working Professional,1,Rarely,4,5,2,3,2,Food,5,3,3,4,4,2.959516990372666
23,Female,Medium,Student,1,Rarely,4,5,4,2,1,Food,2,5,4,5,4,1.9456130505833626
19,Female,Medium,Student,3,Frequently,4,5,2,1,3,Fashion,3,4,3,4,2,2.9193193777257074
29,Female,Medium,Working Professional,4,Occasionally,2,3,2,3,1,Personal Care,2,2,2,5,4,2.1255342058818587
36,Other,Medium,Working Professional,3,Frequently,4,4,2,4,1,Food,4,5,2,3,4,2.6265592179172956
22,Male,Medium,Student,2,Rarely,3,4,2,2,4,Food,2,5,3,4,5,1.0525926924461526
29,Female,Medium,Student,5,Rarely,4,5,1,5,2,Food,3,2,4,4,3,2.674191111381369
44,Female,Medium,Working Professional,3,Rarely,4,2,4,4,1,Home Products,2,4,4,4,3,1.0246491070209096
44,Male,Medium,Working Professional,3,Occasionally,5,5,2,5,1,Personal Care,3,3,2,5,5,3.9090153768240326
34,Other,Medium,Working Professional,5,Rarely,3,3,1,5,1,Fashion,3,3,4,5,4,1.0
34,Male,High,Student,1,Rarely,4,5,1,2,4,Food,5,3,4,4,2,2.686080490313182
27,Female,Medium,Student,5,Occasionally,2,4,4,2,4,Home Products,2,4,1,5,3,1.7266200470570328
42,Male,High,Working Professional,4,Occasionally,5,5,3,5,2,Fashion,5,5,1,4,4,1.5650658993044455
40,Male,High,Working Professional,5,Rarely,4,2,3,1,1,Fashion,5,5,4,3,3,2.597769963198069
34,Female,Medium,Student,1,Occasionally,5,4,3,5,1,Home Products,2,5,4,4,5,2.8903039360596665
32,Female,Medium,Student,5,Occasionally,5,2,2,5,2,Home Products,3,5,1,4,3,1.7577127848453418
29,Male,High,Working Professional,3,Rarely,2,5,4,2,2,Fashion,4,5,1,5,5,1.0
33,Male,Medium,Student,2,Rarely,2,4,3,3,2,Fashion,2,2,1,5,5,1.0
41,Female,High,Student,3,Rarely,2,3,2,4,3,Fashion,5,3,2,5,5,1.423695695089611
36,Male,Medium,Student,2,Occasionally,3,4,4,2,2,Fashion,5,3,2,3,2,1.0
25,Male,Medium,Student,5,Frequently,5,2,2,1,4,Food,3,4,1,3,4,3.921228192007673
38,Female,Low,Student,4,Rarely,4,4,3,4,3,Home Products,5,2,1,3,5,1.0
34,Female,Medium,Working Professional,5,Rarely,2,3,3,2,2,Home Products,4,5,1,5,5,1.8178065222641373
40,Male,High,Student,1,Frequently,2,3,1,2,4,Home Products,5,5,2,4,3,1.9189872752630004
22,Female,Medium,Student,5,Frequently,5,3,1,3,2,Personal Care,3,5,2,4,4,2.4977779004251355
39,Female,Medium,Student,2,Occasionally,5,3,4,1,2,Home Products,2,2,4,4,2,1.1568238341260615
33,Female,High,Student,3,Frequently,5,2,2,1,3,Food,3,4,3,5,2,2.5091732897890906
23,Female,Medium,Student,4,Occasionally,4,4,2,2,4,Home Products,5,2,4,5,3,2.306690964875911
25,Male,Medium,Student,5,Occasionally,3,5,3,3,1,Personal Care,3,4,3,3,2,4.011785731151751
42,Male,Medium,Working Professional,5,Rarely,3,3,3,2,2,Home Products,5,3,3,5,3,3.421979748080794
35,Male,Medium,Student,3,Occasionally,2,5,4,5,3,Food,3,4,3,4,4,2.0063290722731923
42,Female,Low,Student,4,Rarely,3,5,1,5,4,Fashion,2,3,4,3,3,2.1215547521601863
29,Male,Medium,Student,5,Frequently,4,4,3,3,2,Personal Care,5,4,2,3,3,2.6811747736524216
32,Female,Medium,Student,5,Frequently,3,5,2,2,1,Food,4,3,2,5,5,2.7759350972075243
44,Male,Medium,Working Professional,2,Occasionally,4,5,3,3,4,Food,4,3,2,3,2,1.0
43,Male,Medium,Student,2,Rarely,2,2,1,2,4,Personal Care,4,5,2,3,4,1.2029468885659418
26,Female,Medium,Working Professional,1,Rarely,5,5,2,2,3,Personal Care,4,4,4,5,4,1.6074951291949486
30,Male,Low,Student,3,Rarely,4,4,1,5,2,Personal Care,5,5,1,3,5,1.8143808690778782
43,Male,Medium,Working Professional,4,Rarely,5,5,4,4,2,Personal Care,5,3,3,4,3,2.9521616725125948
32,Female,Low,Student,5,Occasionally,2,4,4,1,4,Food,2,5,2,5,4,2.2144024691277893
27,Male,Medium,Working Professional,5,Frequently,4,3,1,1,2,Fashion,3,2,2,4,4,4.033098120704556
33,Female,High,Student,1,Rarely,4,5,2,3,4,Personal Care,5,5,4,4,3,1.0
24,Female,Medium,Student,5,Rarely,3,5,1,1,1,Food,4,4,3,4,3,2.706027790266614
34,Male,Medium,Working Professional,3,Occasionally,4,5,3,5,3,Personal Care,5,5,2,4,4,1.7716146913648634
40,Female,Low,Working Professional,1,Rarely,2,3,3,4,2,Home Products,4,2,1,3,3,1.8554628261860573
43,Female,Low,Student,3,Frequently,5,2,1,2,2,Personal Care,2,5,2,3,2,2.4310617474596725
38,Male,Medium,Student,1,Rarely,4,5,3,2,3,Food,3,3,3,5,4,2.082615853471279
39,Male,Low,Student,5,Rarely,2,4,1,5,1,Food,5,3,1,5,3,2.770513063555475
43,Male,Medium,Working Professional,1,Rarely,2,2,3,1,1,Personal Care,3,3,4,4,4,1.0
24,Female,Low,Student,2,Rarely,4,2,1,2,1,Food,4,4,1,4,4,2.675160366798968
31,Male,High,Student,4,Occasionally,3,2,3,1,1,Food,4,5,3,5,5,2.6977995626997826
32,Female,Medium,Working Professional,5,Rarely,4,5,2,5,1,Food,3,3,3,5,2,3.937500702537926
38,Female,Low,Working Professional,4,Occasionally,4,3,2,2,4,Personal Care,2,5,1,5,2,2.2209440043211863
24,Female,High,Working Professional,5,Occasionally,3,3,3,3,2,Personal Care,3,2,2,5,5,2.1055517175469713
26,Male,Medium,Working Professional,4,Rarely,2,5,1,4,2,Personal Care,3,2,3,4,5,2.142154971262964
36,Male,Low,Working Professional,2,Rarely,4,4,3,1,2,Personal Care,5,4,1,5,4,2.3391970181590005
33,Female,Medium,Student,4,Occasionally,3,4,4,1,4,Personal Care,5,5,3,3,2,3.467671369841116
25,Male,Medium,Student,1,Occasionally,5,4,4,1,3,Fashion,4,2,2,4,5,2.183546169307768
35,Male,Medium,Working Professional,4,Frequently,5,5,1,5,1,Home Products,5,4,2,3,3,2.4396601749418547
44,Male,Low,Student,5,Rarely,3,3,3,5,3,Home Products,2,4,1,5,4,3.3545328652753694
40,Male,Medium,Working Professional,3,Rarely,2,5,3,5,1,Food,2,3,4,3,2,3.415224504684222
35,Female,Low,Student,4,Rarely,3,3,2,5,1,Food,2,2,4,5,4,1.0
37,Male,Low,Student,4,Occasionally,2,2,1,5,3,Personal Care,4,5,2,3,4,1.6801822967083553
24,Male,High,Working Professional,4,Occasionally,5,5,4,2,2,Home Products,2,2,4,4,3,4.04713818778848
20,Male,Medium,Working Professional,5,Frequently,4,3,4,5,4,Home Products,2,2,2,3,3,2.543356548057715
35,Female,Medium,Student,4,Occasionally,3,2,1,2,3,Fashion,5,5,4,4,5,3.6738820193963413
44,Female,Medium,Working Professional,5,Rarely,5,2,4,3,2,Fashion,4,5,2,3,3,1.4581045202919307
27,Male,Low,Working Professional,5,Occasionally,4,5,1,5,1,Food,3,3,3,3,2,2.1362939122402405
24,Female,High,Student,3,Frequently,5,3,4,3,2,Fashion,2,4,1,4,5,2.506812400539828
34,Female,Low,Student,1,Rarely,3,2,4,5,1,Food,5,5,1,4,2,1.519871675484911
31,Female,Low,Working Professional,5,Occasionally,3,5,1,3,1,Food,3,5,4,5,2,4.007313641615725
41,Female,Medium,Working Professional,2,Frequently,4,2,1,4,2,Personal Care,2,2,1,4,5,1.0
20,Male,Medium,Student,4,Occasionally,3,4,4,3,1,Food,3,5,4,4,3,1.0
29,Male,Medium,Working Professional,2,Occasionally,5,5,4,2,4,Personal Care,3,5,2,5,4,3.4795636838560005
30,Male,Low,Working Professional,4,Rarely,4,2,2,5,2,Food,4,2,3,4,3,2.716564827886118
19,Male,Medium,Student,3,Occasionally,4,5,3,3,3,Food,4,2,1,4,2,2.6643742578174474
20,Other,Medium,Working Professional,5,Rarely,5,5,1,1,1,Fashion,2,2,3,3,2,4.603830046810902
22,Male,Low,Student,1,Occasionally,2,3,1,4,1,Home Products,2,3,1,5,5,1.0
28,Male,High,Student,5,Rarely,4,3,3,4,4,Home Products,4,4,2,5,2,2.260165713071078
25,Female,Low,Working Professional,4,Frequently,2,2,2,2,4,Fashion,2,5,1,3,5,2.3236916170403976
43,Female,Medium,Working Professional,1,Frequently,5,5,4,5,3,Food,2,2,1,5,5,1.449183015389309
40,Male,Medium,Working Professional,5,Occasionally,5,5,4,3,1,Personal Care,4,2,2,3,3,2.8576417846872473
40,Male,Low,Student,1,Rarely,4,4,2,5,3,Home Products,3,4,4,4,2,1.4048513407206318
29,Male,Medium,Student,4,Rarely,3,5,2,4,3,Fashion,2,3,4,5,3,2.823540469695744
24,Female,High,Student,3,Occasionally,4,3,3,1,1,Home Products,5,5,2,4,4,1.0537052004910352
32,Male,Low,Student,3,Occasionally,3,5,3,5,3,Food,4,3,4,5,3,2.4670624031106945
41,Male,High,Student,5,Occasionally,2,3,4,4,3,Home Products,2,3,1,4,2,2.336811022430067
34,Female,Medium,Student,2,Rarely,3,4,2,3,4,Home Products,2,3,3,5,4,1.0
21,Male,Low,Student,4,Occasionally,4,2,2,4,4,Home Products,4,2,2,5,2,4.249224472200918
39,Female,Medium,Working Professional,5,Occasionally,3,3,4,2,3,Fashion,5,4,1,4,4,1.6494561882257492
42,Male,Medium,Student,5,Occasionally,5,2,4,1,1,Personal Care,5,4,2,3,2,3.934516745718424
30,Male,Medium,Student,3,Occasionally,2,2,4,1,4,Fashion,4,4,3,5,3,1.9775441822657533
35,Female,Medium,Student,1,Occasionally,5,2,4,2,3,Fashion,5,3,1,3,2,1.386397989824475
18,Female,High,Student,4,Rarely,5,2,4,5,2,Fashion,2,5,1,3,5,2.1902419789916974
33,Male,High,Student,1,Rarely,5,3,3,2,2,Food,5,3,3,3,5,2.5336608061082746
30,Female,Medium,Student,4,Occasionally,5,4,4,1,3,Food,2,4,3,3,3,5.0
27,Female,Medium,Working Professional,2,Rarely,3,5,2,3,2,Fashion,3,2,4,3,3,1.0
29,Female,Medium,Student,3,Occasionally,5,3,1,5,4,Personal Care,5,3,1,3,4,1.0
19,Male,Medium,Working Professional,2,Occasionally,3,4,3,4,1,Fashion,3,2,3,5,3,1.0
40,Other,Low,Working Professional,5,Frequently,5,5,2,3,3,Food,4,4,3,3,5,3.369874016023138
20,Male,Medium,Working Professional,3,Occasionally,4,2,1,5,4,Personal Care,5,3,1,5,3,2.165489813353585
27,Male,Medium,Student,5,Rarely,5,5,3,1,1,Home Products,2,2,4,5,5,3.896466024632339
19,Male,Low,Working Professional,2,Rarely,4,5,4,1,2,Home Products,5,3,2,5,3,2.4478084978123613
44,Male,Low,Student,4,Frequently,3,4,3,3,2,Home Products,4,4,4,4,5,3.836668415524318
40,Female,Medium,Student,5,Rarely,2,5,4,5,2,Personal Care,4,5,3,3,4,1.309117400910985
30,Male,Medium,Working Professional,1,Occasionally,3,2,4,4,2,Fashion,2,4,2,4,2,2.4625180643166242
30,Male,Medium,Working Professional,4,Occasionally,2,3,4,4,4,Fashion,5,5,2,3,2,2.220534089629091
35,Female,Medium,Student,4,Rarely,2,3,1,2,4,Personal Care,3,5,4,4,5,3.4996091879804756
20,Male,Medium,Student,2,Rarely,5,4,3,3,1,Food,4,4,2,5,3,1.3570806178342525
44,Male,Medium,Student,2,Occasionally,2,2,4,5,3,Personal Care,4,2,3,4,3,1.0
24,Male,Low,Student,3,Frequently,3,2,2,3,1,Fashion,2,3,1,5,2,1.0
31,Male,Low,Student,3,Rarely,5,5,3,4,3,Food,5,3,1,4,5,2.900195238772504
37,Male,Medium,Working Professional,1,Frequently,2,4,2,5,2,Fashion,3,3,1,3,3,1.0209324851629384
34,Female,Medium,Working Professional,4,Occasionally,3,2,1,1,2,Fashion,5,5,4,3,2,4.308505734288778
38,Male,Low,Working Professional,1,Frequently,2,2,1,1,2,Food,5,5,1,4,5,1.1808131846076135
29,Male,Medium,Student,1,Rarely,2,2,3,5,2,Home Products,3,4,1,4,4,1.0
42,Female,Low,Working Professional,2,Rarely,5,3,1,3,4,Personal Care,2,2,1,3,3,3.044193479413063
33,Female,Medium,Working Professional,1,Frequently,5,3,1,3,1,Home Products,4,4,2,4,3,1.0
41,Male,Medium,Working Professional,1,Frequently,3,3,3,1,3,Home Products,2,4,2,4,5,1.0
29,Female,Medium,Student,5,Occasionally,5,5,2,1,3,Fashion,2,2,2,3,2,4.501980055763699
32,Male,High,Student,3,Occasionally,5,5,4,4,4,Home Products,5,5,3,5,5,1.832130193997728
42,Male,Low,Student,3,Frequently,4,5,3,5,2,Home Products,3,4,3,3,2,1.5010990033635168
27,Female,High,Student,4,Rarely,4,2,3,3,1,Food,4,4,3,3,5,3.602487794107593
42,Male,Medium,Working Professional,3,Occasionally,3,3,4,4,2,Food,5,5,1,4,4,2.1135602881106523
24,Female,Medium,Working Professional,4,Frequently,5,2,2,3,4,Personal Care,4,3,2,3,3,3.0970156789382743
37,Male,Medium,Student,5,Rarely,3,2,4,1,3,Home Products,5,2,3,3,2,1.2235656472838219
22,Female,Medium,Student,3,Rarely,4,4,4,5,4,Fashion,3,2,4,4,4,2.605544467462159
18,Male,Medium,Student,5,Occasionally,4,2,2,2,3,Fashion,4,3,2,4,5,2.422571291670935
34,Female,Medium,Student,3,Rarely,4,5,2,5,1,Personal Care,4,2,1,5,2,1.6558880046216191
20,Female,Low,Student,3,Rarely,3,3,4,2,3,Home Products,2,3,2,3,2,2.4084948304572458
30,Female,Low,Working Professional,2,Frequently,5,3,4,4,1,Home Products,5,4,1,5,4,2.8083151052281345
31,Male,Medium,Student,1,Occasionally,2,2,3,2,2,Personal Care,5,2,3,5,5,1.0
41,Female,Medium,Working Professional,1,Frequently,5,5,2,2,2,Food,5,2,1,5,4,3.3520023763103763
35,Female,Medium,Student,1,Frequently,3,5,1,4,4,Home Products,2,4,1,5,5,2.447545434585983
21,Female,Low,Student,1,Rarely,4,5,2,5,1,Home Products,2,5,4,3,4,1.0
35,Female,Medium,Student,2,Rarely,2,3,4,4,2,Fashion,4,5,2,3,4,1.9089115549031106
22,Female,High,Working Professional,2,Rarely,3,5,4,1,1,Home Products,5,4,1,3,4,3.2135007116842425
42,Male,High,Student,5,Rarely,4,5,4,1,2,Food,5,2,4,5,4,1.6313307442604654
33,Male,Medium,Working Professional,2,Occasionally,3,2,4,2,2,Fashion,4,2,4,4,5,1.0
18,Male,Medium,Student,2,Occasionally,2,4,1,4,3,Personal Care,4,2,4,3,3,1.0
38,Male,High,Working Professional,4,Occasionally,4,5,2,4,4,Food,4,3,3,5,4,3.2340437332205587
31,Other,Medium,Working Professional,1,Rarely,5,2,1,4,3,Home Products,3,5,3,5,5,1.8465060965816251
32,Female,Medium,Student,3,Rarely,3,2,1,5,1,Home Products,3,2,1,5,3,1.0
26,Other,High,Working Professional,1,Occasionally,2,5,4,3,2,Fashion,4,5,2,5,2,1.149763492505452
32,Male,Medium,Student,1,Occasionally,5,4,1,3,4,Home Products,2,5,3,5,2,1.631872514444683
34,Female,Medium,Working Professional,2,Rarely,2,3,4,3,2,Personal Care,2,2,3,5,4,1.0
42,Female,Low,Student,4,Occasionally,3,4,4,5,2,Fashion,5,4,1,3,2,3.200325610243128
41,Female,Low,Student,1,Rarely,2,5,4,4,3,Personal Care,3,4,1,4,4,1.3551749177945975
21,Female,High,Working Professional,5,Rarely,4,4,1,3,1,Fashion,3,5,3,3,4,2.755729592351013
29,Male,Medium,Working Professional,3,Occasionally,2,2,4,4,4,Home Products,4,3,1,3,3,1.5622121866987204
44,Female,Medium,Student,1,Rarely,3,2,1,2,4,Food,4,5,4,5,2,1.9077306667798657
43,Female,Low,Working Professional,2,Occasionally,4,4,2,3,4,Personal Care,4,5,1,3,4,1.0
22,Male,Medium,Student,2,Rarely,2,3,4,2,1,Home Products,4,4,4,4,2,1.0
22,Male,Medium,Student,3,Rarely,2,4,3,5,4,Personal Care,4,2,3,4,3,1.512967340194623
28,Female,Low,Working Professional,4,Rarely,4,5,3,1,1,Fashion,2,2,2,5,2,4.315572864818609
23,Female,High,Student,2,Frequently,5,3,3,5,4,Food,2,3,4,4,3,1.0
24,Other,Low,Student,3,Occasionally,5,4,3,5,2,Fashion,4,4,2,5,3,3.1960723391189654
41,Female,Medium,Working Professional,5,Frequently,4,4,3,5,1,Fashion,2,4,3,4,3,1.7919825581755053
31,Male,Medium,Student,5,Occasionally,2,3,1,3,3,Personal Care,4,5,1,4,4,1.8134246930637743
41,Male,Low,Working Professional,5,Occasionally,5,4,2,2,4,Home Products,4,4,4,3,5,3.433811696231355
28,Male,High,Student,1,Rarely,4,5,1,3,3,Personal Care,3,5,4,4,4,1.0
30,Male,Medium,Student,2,Rarely,3,2,4,1,1,Fashion,2,3,3,5,2,1.0597407327596868
19,Male,Medium,Student,3,Rarely,2,5,2,5,2,Food,2,4,3,4,4,1.707543874356397
42,Male,Low,Working Professional,4,Rarely,3,4,2,4,3,Personal Care,3,4,1,4,4,3.994845045552691
24,Male,Low,Working Professional,1,Occasionally,2,2,2,1,3,Fashion,2,5,2,3,5,1.0
37,Female,Low,Student,3,Rarely,5,3,2,2,2,Personal Care,3,4,4,5,2,1.6459421295265158
21,Male,Medium,Student,3,Rarely,3,5,3,1,2,Fashion,5,2,2,5,3,1.3762626346043443
44,Female,Medium,Working Professional,2,Rarely,3,3,4,3,1,Home Products,2,3,4,5,3,1.2744447073295786
25,Female,High,Student,4,Occasionally,4,2,2,4,4,Home Products,4,2,4,3,2,1.0173569545999275
37,Male,Medium,Working Professional,4,Occasionally,5,4,2,3,3,Home Products,3,5,1,4,4,1.9388842219309859
39,Male,High,Student,2,Frequently,5,2,3,5,3,Fashion,4,5,4,5,5,1.7101745174532512
38,Male,Medium,Working Professional,5,Rarely,2,2,1,5,1,Fashion,4,5,4,4,5,1.0
36,Male,Medium,Student,1,Rarely,4,3,1,1,4,Fashion,2,3,3,4,2,3.5223090328925917
30,Female,Low,Working Professional,4,Rarely,4,5,1,5,1,Fashion,3,4,1,4,2,1.2242351316684643
31,Male,Medium,Working Professional,2,Frequently,2,2,4,5,3,Fashion,5,2,3,3,4,1.73143774496869
27,Male,Low,Student,3,Rarely,3,4,1,2,3,Personal Care,4,4,4,4,5,4.172981570570091
28,Male,Low,Student,2,Occasionally,2,2,2,2,2,Fashion,4,5,1,3,2,2.398087963489708
19,Other,Medium,Working Professional,3,Occasionally,2,3,3,3,2,Home Products,5,4,4,3,4,3.1737884756291725
42,Female,High,Working Professional,1,Rarely,2,5,3,3,4,Personal Care,3,3,1,3,4,2.0961604226379325
43,Female,Low,Student,5,Rarely,4,4,1,2,3,Fashion,2,5,2,5,2,3.3137715475488356
26,Male,Medium,Student,3,Rarely,2,3,3,1,3,Personal Care,4,4,2,3,5,3.078803712927434
34,Female,High,Working Professional,3,Frequently,2,2,2,2,2,Fashion,2,2,1,5,3,1.2394152461838037
43,Female,Medium,Student,3,Occasionally,2,2,1,3,1,Home Products,3,5,4,3,4,2.1652218950725124
20,Female,Low,Working Professional,3,Occasionally,5,5,2,4,1,Personal Care,5,5,1,3,3,3.707780586896977
41,Other,Low,Student,2,Occasionally,3,3,4,5,3,Fashion,2,3,4,3,4,1.6085123406439141
23,Male,Medium,Working Professional,3,Occasionally,3,3,2,4,3,Personal Care,3,3,2,3,5,1.3307031293858982
22,Female,Medium,Working Professional,3,Occasionally,3,5,2,4,4,Fashion,2,2,4,4,3,2.4881290354592274
22,Female,High,Working Professional,2,Rarely,3,4,2,5,4,Home Products,2,4,3,4,2,1.0
39,Male,Medium,Student,3,Rarely,4,3,2,2,2,Food,4,4,2,3,4,1.7561787176986159
32,Male,Low,Working Professional,5,Rarely,4,5,4,1,3,Fashion,2,5,3,4,2,4.287670153435405
